"year","location","cause","sex","all.mx","dis.mx","bg.mx","bg.mx.all","prev.rate","age","iso3","Nx","IR","CF"
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0020026732080806,9.3162054978678e-06,0.00199335700258273,0.00199335700258273,0.000162702437536428,31,"SAU",475535.344003956,4.2240553796715e-05,0.0739543325419625
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00207385259078849,1.05793253149568e-05,0.00206327326547354,0.00206327326547354,0.000181971158438844,32,"SAU",481415.440193359,4.67293623035338e-05,0.0749877834851022
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00218634374613863,1.2419018790466e-05,0.00217392472734816,0.00217392472734816,0.000214637584875009,33,"SAU",485954.597135015,5.29097836046583e-05,0.0751285674365484
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00229883490148876,1.42587122659753e-05,0.00228457618922279,0.00228457618922279,0.000247304011311174,34,"SAU",489171.607411779,5.90902049057828e-05,0.0752693513879946
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0024113260568389,1.60984057414845e-05,0.00239522765109742,0.00239522765109742,0.000279970437747339,35,"SAU",491479.500903817,6.52706262069073e-05,0.0754101353394407
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00252381721218904,1.79380992169938e-05,0.00250587911297204,0.00250587911297204,0.000312636864183504,36,"SAU",491781.171953176,7.14510475080317e-05,0.0755509192908869
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00263630836753917,1.9777792692503e-05,0.00261653057484667,0.00261653057484667,0.000345303290619669,37,"SAU",479155.761346298,7.76314688091562e-05,0.0756917032423331
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00286030057244248,2.29995821707578e-05,0.00283730099027173,0.00283730099027173,0.000392064175016012,38,"SAU",462980.383879555,8.73658879008828e-05,0.076935701211055
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0030842927773458,2.62213716490127e-05,0.00305807140569678,0.00305807140569678,0.000438825059412356,39,"SAU",443290.760803263,9.71003069926093e-05,0.078179699179777
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00330828498224911,2.94431611272675e-05,0.00327884182112184,0.00327884182112184,0.000485585943808699,40,"SAU",418001.842643603,0.000106834726084336,0.079423697148499
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00353227718715242,3.26649506055223e-05,0.0034996122365469,0.0034996122365469,0.000532346828205042,41,"SAU",390536.190977267,0.000116569145176062,0.0806676951172209
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00375626939205573,3.58867400837771e-05,0.00372038265197196,0.00372038265197196,0.000579107712601385,42,"SAU",367166.336997926,0.000126303564267789,0.0819116930859429
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00412071132898844,4.122097029734e-05,0.0040794903586911,0.0040794903586911,0.000647704025559697,43,"SAU",343103.133374751,0.00014413225829042,0.0829617172873778
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00448515326592115,4.65552005109028e-05,0.00443859806541025,0.00443859806541025,0.00071630033851801,44,"SAU",319628.770124875,0.000161960952313051,0.0840117414888128
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00484959520285386,5.18894307244656e-05,0.00479770577212939,0.00479770577212939,0.000784896651476322,45,"SAU",294038.799093666,0.000179789646335682,0.0850617656902477
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00521403713978657,5.72236609380285e-05,0.00515681347884854,0.00515681347884854,0.000853492964434634,46,"SAU",267165.425045405,0.000197618340358313,0.0861117898916827
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00557847907671928,6.25578911515913e-05,0.00551592118556768,0.00551592118556768,0.000922089277392947,47,"SAU",247303.00145576,0.000215447034380944,0.0871618140931176
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00615822401899034,7.14604658181378e-05,0.0060867635531722,0.0060867635531722,0.00104366311490345,48,"SAU",227195.364952381,0.000239653399961311,0.0871370895610887
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0067379689612614,8.03630404846843e-05,0.00665760592077672,0.00665760592077672,0.00116523695241396,49,"SAU",206951.583242456,0.000263859765541679,0.0871123650290599
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00731771390353246,8.92656151512308e-05,0.00722844828838123,0.00722844828838123,0.00128681078992446,50,"SAU",188507.835109932,0.000288066131122046,0.087087640497031
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00789745884580353,9.81681898177773e-05,0.00779929065598575,0.00779929065598575,0.00140838462743497,51,"SAU",173543.291595654,0.000312272496702414,0.0870629159650022
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00847720378807459,0.000107070764484324,0.00837013302359027,0.00837013302359027,0.00152995846494548,52,"SAU",162034.610824637,0.000336478862282781,0.0870381914329733
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.00932488946204318,0.000119324116341444,0.00920556534570174,0.00920556534570174,0.00170780247147576,53,"SAU",150635.129451056,0.000359492806443309,0.0873828955417235
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0101725751360118,0.000131577468198564,0.0100409976678132,0.0100409976678132,0.00188564647800604,54,"SAU",139183.596770296,0.000382506750603837,0.0877275996504737
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0110202608099804,0.000143830820055685,0.0108764299899247,0.0108764299899247,0.00206349048453632,55,"SAU",127154.119918371,0.000405520694764366,0.0880723037592239
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0118679464839489,0.000156084171912805,0.0117118623120361,0.0117118623120361,0.0022413344910666,56,"SAU",114132.868206491,0.000428534638924894,0.0884170078679741
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0127156321579175,0.000168337523769925,0.0125472946341476,0.0125472946341476,0.00241917849759688,57,"SAU",106724.969604133,0.000451548583085422,0.0887617119767243
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0139795674288743,0.000187273728069867,0.0137922937008045,0.0137922937008045,0.0026022989582656,58,"SAU",99831.001495048,0.000479344095961696,0.0916577348336839
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0152435026998311,0.000206209932369808,0.0150372927674613,0.0150372927674613,0.00278541941893433,59,"SAU",93065.4223236069,0.00050713960883797,0.0945537576906436
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0165074379707879,0.00022514613666975,0.0162822918341182,0.0162822918341182,0.00296853987960305,60,"SAU",87257.2548563007,0.000534935121714244,0.0974497805476033
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0177713732417447,0.000244082340969691,0.017527290900775,0.017527290900775,0.00315166034027177,61,"SAU",82971.1731840429,0.000562730634590518,0.100345803404563
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0190353085127015,0.000263018545269633,0.0187722899674319,0.0187722899674319,0.0033347808009405,62,"SAU",75246.0317521544,0.000590526147466792,0.103241826261523
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.020830999550765,0.000291345622716729,0.0205396539280483,0.0205396539280483,0.00349685558089808,63,"SAU",64732.1647026723,0.000582551771159913,0.110601638207237
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0226266905888285,0.000319672700163826,0.0223070178886646,0.0223070178886646,0.00365893036085566,64,"SAU",53134.5314153532,0.000574577394853033,0.11796145015295
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.024422381626892,0.000347999777610923,0.024074381849281,0.024074381849281,0.00382100514081324,65,"SAU",42186.7035644726,0.000566603018546154,0.125321262098664
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0262180726649555,0.00037632685505802,0.0258417458098974,0.0258417458098974,0.00398307992077083,66,"SAU",60027.6161018716,0.000558628642239274,0.132681074044378
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0280137637030189,0.000404653932505117,0.0276091097705138,0.0276091097705138,0.00414515470072841,67,"SAU",47169.6502663778,0.000550654265932395,0.140040885990092
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0308103408630982,0.000447345253286616,0.0303629956098116,0.0303629956098116,0.00405426032168568,68,"SAU",41255.5437090874,0.000623758986817537,0.155535332115373
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0336069180231774,0.000490036574068114,0.0331168814491093,0.0331168814491093,0.00396336594264295,69,"SAU",36727.0615587109,0.000696863707702678,0.171029778240654
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0364034951832567,0.000532727894849612,0.0358707672884071,0.0358707672884071,0.00387247156360023,70,"SAU",33495.9325959361,0.00076996842858782,0.186524224365935
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0392000723433359,0.000575419215631111,0.0386246531277048,0.0386246531277048,0.0037815771845575,71,"SAU",31451.6145469428,0.000843073149472962,0.202018670491216
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0419966495034152,0.000618110536412609,0.0413785389670026,0.0413785389670026,0.00369068280551477,72,"SAU",28151.3411470838,0.000916177870358104,0.217513116616497
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.046410227125416,0.000664834826001619,0.0457453922994144,0.0457453922994144,0.00372493832159413,73,"SAU",24210.1594092348,0.00094983293964277,0.232592380972708
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0508238047474168,0.000711559115590628,0.0501122456318262,0.0501122456318262,0.00375919383767348,74,"SAU",20116.9378126511,0.000983488008927437,0.247671645328919
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0552373823694177,0.000758283405179638,0.054479098964238,0.054479098964238,0.00379344935375284,75,"SAU",16513.1291869861,0.0010171430782121,0.26275090968513
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0596509599914185,0.000805007694768648,0.0588459522966499,0.0588459522966499,0.0038277048698322,76,"SAU",13658.31534892,0.00105079814749677,0.277830174041341
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0640645376134193,0.000851731984357657,0.0632128056290617,0.0632128056290617,0.00386196038591155,77,"SAU",11983.9407275066,0.00108445321678144,0.292909438397552
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.070811804856076,0.000899769235081621,0.0699120356209944,0.0699120356209944,0.00376796302626902,78,"SAU",10437.5768285766,0.00115393416437628,0.320757911072613
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0775590720987326,0.000947806485805584,0.076611265612927,0.076611265612927,0.00367396566662649,79,"SAU",9193.46907165015,0.00122341511197112,0.348606383747674
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0843063393413892,0.000995843736529548,0.0833104956048597,0.0833104956048597,0.00357996830698396,80,"SAU",7605.5532059813,0.00129289605956596,0.376454856422735
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0910536065840458,0.00104388098725351,0.0900097255967923,0.0900097255967923,0.00348597094734143,81,"SAU",5781.49320844109,0.00136237700716079,0.404303329097796
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.0978008738267024,0.00109191823797748,0.096708955588725,0.096708955588725,0.0033919735876989,82,"SAU",5293.43305288526,0.00143185795475563,0.432151801772857
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.108512691984129,0.00115496147488153,0.107357730509247,0.107357730509247,0.003265858221076,83,"SAU",4764.15837157277,0.00150384674845744,0.465978677504568
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.119224510141555,0.00121800471178558,0.118006505429769,0.118006505429769,0.00313974285445311,84,"SAU",4234.41290753362,0.00157583554215924,0.49980555323628
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.129936328298981,0.00128104794868963,0.128655280350291,0.128655280350291,0.00301362748783022,85,"SAU",3987.51051448586,0.00164782433586104,0.533632428967991
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.140648146456407,0.00134409118559368,0.139304055270813,0.139304055270813,0.00288751212120733,86,"SAU",4036.10864309389,0.00171981312956284,0.567459304699702
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.151359964613833,0.00140713442249773,0.149952830191335,0.149952830191335,0.00276139675458444,87,"SAU",3599.48641844505,0.00179180192326464,0.601286180431413
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.165348912729312,0.00142153919817949,0.163927373531133,0.163927373531133,0.00256737135376512,88,"SAU",3037.28425599291,0.00191113635481959,0.66102894434513
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.179337860844791,0.00143594397386125,0.17790191687093,0.17790191687093,0.0023733459529458,89,"SAU",2417.56256921307,0.00203047078637455,0.720771708258848
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.19332680896027,0.00145034874954301,0.191876460210727,0.191876460210727,0.00217932055212648,90,"SAU",1883.28094610783,0.0021498052179295,0.780514472172565
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.207315757075749,0.00146475352522477,0.205851003550524,0.205851003550524,0.00198529515130716,91,"SAU",1435.39452664776,0.00226913964948445,0.840257236086283
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.221304705191228,0.00147915830090652,0.219825546890321,0.219825546890321,0.00179126975048785,92,"SAU",1061.0277105305,0.00238847408103941,0.9
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.242538277008383,0.00158667247248819,0.240951604535895,0.240951604535895,0.00173632398061828,93,"SAU",789.195516539748,0.00191077926483153,0.72
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.263771848825539,0.00169418664406985,0.262077662181469,0.262077662181469,0.00168137821074872,94,"SAU",588.43292842256,0.00143308444862364,0.54
2016,"Saudi Arabia","Colon and rectum cancer","Male",0.285005420642695,0.00180170081565151,0.283203719827043,0.283203719827043,0.00162643244087916,95,"SAU",1350.9727609436,0.000955389632415763,0.36
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00140483372688995,0,0.00140483372688995,0.00140483372688995,0,2,"SAU",228048.491640836,0,0
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00115372312378708,0,0.00115372312378708,0.00115372312378708,0,3,"SAU",229115.033230311,0,0
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000902612520684208,0,0.000902612520684208,0.000902612520684208,0,4,"SAU",229831.779232303,0,0
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000651501917581338,0,0.000651501917581338,0.000651501917581338,0,5,"SAU",230153.597297082,0,0
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000400391314478468,0,0.000400391314478468,0.000400391314478468,0,6,"SAU",229690.049225452,0,0
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000149280711375597,0,0.000149280711375597,0.000149280711375597,0,7,"SAU",228593.801202019,0,0
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000156715133429579,0,0.000156715133429579,0.000156715133429579,0,8,"SAU",227044.424089743,0,0
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000164149555483561,0,0.000164149555483561,0.000164149555483561,0,9,"SAU",225099.252869643,0,0
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000171583977537543,0,0.000171583977537543,0.000171583977537543,0,10,"SAU",222885.060696935,0,0
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000179018399591525,0,0.000179018399591525,0.000179018399591525,0,11,"SAU",221111.975915735,0,0
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000186452821645507,0,0.000186452821645507,0.000186452821645507,0,12,"SAU",220757.087531837,0,0
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000235533504549233,4.21462618840772e-07,0.000235112041930392,0.000235112041930392,0.000645092522964553,13,"SAU",222226.742394114,0.00023654032234908,0.000219719102670892
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000284614187452958,8.42925237681545e-07,0.000283771262215277,0.000283771262215277,0.00129018504592911,14,"SAU",225773.134722476,0.00047308064469816,0.000439438205341785
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000333694870356684,1.26438785652232e-06,0.000332430482500162,0.000332430482500162,0.00193527756889366,15,"SAU",231294.352917649,0.00070962096704724,0.000659157308012677
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00038277555326041,1.68585047536309e-06,0.000381089702785047,0.000381089702785047,0.00258037009185821,16,"SAU",238935.206442958,0.00094616128939632,0.000878876410683569
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000431856236164136,2.10731309420386e-06,0.000429748923069932,0.000429748923069932,0.00322546261482277,17,"SAU",247722.249370194,0.0011827016117454,0.00109859551335446
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000480846530659801,2.5810923451131e-06,0.000478265438314688,0.000478265438314688,0.00492801810319316,18,"SAU",256822.489962004,0.00148402286135547,0.000968182928271113
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000529836825155466,3.05487159602235e-06,0.000526781953559444,0.000526781953559444,0.00663057359156355,19,"SAU",265831.982502725,0.00178534411096553,0.000837770343187764
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000578827119651131,3.52865084693159e-06,0.0005752984688042,0.0005752984688042,0.00833312907993395,20,"SAU",274902.323707151,0.0020866653605756,0.000707357758104416
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000627817414146797,4.00243009784083e-06,0.000623814984048956,0.000623814984048956,0.0100356845683043,21,"SAU",283575.839436476,0.00238798661018567,0.000576945173021068
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000676807708642462,4.47620934875007e-06,0.000672331499293712,0.000672331499293712,0.0117382400566747,22,"SAU",289847.926725391,0.00268930785979573,0.000446532587937719
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00071830157156501,4.72858835728216e-06,0.000713572983207728,0.000713572983207728,0.0146438628228581,23,"SAU",295861.769226005,0.00289277895989298,0.000423618916695348
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000759795434487558,4.98096736581424e-06,0.000754814467121744,0.000754814467121744,0.0175494855890415,24,"SAU",301809.167220532,0.00309625005999024,0.000400705245452977
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000801289297410106,5.23334637434633e-06,0.00079605595103576,0.00079605595103576,0.0204551083552248,25,"SAU",308792.909841323,0.00329972116008749,0.000377791574210605
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000842783160332654,5.48572538287841e-06,0.000837297434949776,0.000837297434949776,0.0233607311214082,26,"SAU",317191.349003636,0.00350319226018474,0.000354877902968234
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000884277023255202,5.7381043914105e-06,0.000878538918863792,0.000878538918863792,0.0262663538875915,27,"SAU",320796.578556707,0.003706663360282,0.000331964231725863
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.000951412764229324,7.04413975607298e-06,0.000944368624473251,0.000944368624473251,0.0294610988636636,28,"SAU",323135.040547348,0.00398780112197924,0.00034283281597229
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00101854850520345,8.35017512073547e-06,0.00101019833008271,0.00101019833008271,0.0326558438397357,29,"SAU",324611.818078875,0.00426893888367649,0.000353701400218716
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00108568424617757,9.65621048539796e-06,0.00107602803569217,0.00107602803569217,0.0358505888158078,30,"SAU",324443.540352768,0.00455007664537374,0.000364569984465143
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00115281998715169,1.09622458500605e-05,0.00114185774130163,0.00114185774130163,0.0390453337918799,31,"SAU",321989.221372173,0.00483121440707098,0.00037543856871157
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00121995572812581,1.22682812147229e-05,0.00120768744691109,0.00120768744691109,0.042240078767952,32,"SAU",316722.524293835,0.00511235216876823,0.000386307152957997
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00133409309313053,1.35671335308314e-05,0.0013205259595997,0.0013205259595997,0.0462090872376677,33,"SAU",311075.460357144,0.0055321225690454,0.000407450884170546
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00144823045813524,1.48659858469399e-05,0.0014333644722883,0.0014333644722883,0.0501780957073835,34,"SAU",305382.33061299,0.00595189296932258,0.000428594615383095
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00156236782313996,1.61648381630483e-05,0.00154620298497691,0.00154620298497691,0.0541471041770992,35,"SAU",299305.150334963,0.00637166336959975,0.000449738346595644
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00167650518814467,1.74636904791568e-05,0.00165904149766551,0.00165904149766551,0.0581161126468149,36,"SAU",292087.5364435,0.00679143376987693,0.000470882077808193
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00179064255314939,1.87625427952652e-05,0.00177188001035412,0.00177188001035412,0.0620851211165306,37,"SAU",281399.175739724,0.0072112041701541,0.000492025809020742
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00198016404377567,2.40021202452666e-05,0.00195616192353041,0.00195616192353041,0.0674388843084094,38,"SAU",270466.040389224,0.00802784720096917,0.000548323147967264
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00216968553440196,2.9241697695268e-05,0.00214044383670669,0.00214044383670669,0.0727926475002882,39,"SAU",259203.628371719,0.00884449023178424,0.000604620486913785
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00235920702502825,3.44812751452693e-05,0.00232472574988298,0.00232472574988298,0.078146410692167,40,"SAU",246213.786940277,0.00966113326259932,0.000660917825860307
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00254872851565454,3.97208525952707e-05,0.00250900766305927,0.00250900766305927,0.0835001738840457,41,"SAU",232775.004380509,0.0104777762934144,0.000717215164806829
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00273825000628083,4.4960430045272e-05,0.00269328957623556,0.00269328957623556,0.0888539370759245,42,"SAU",218851.626587216,0.0112944193242295,0.00077351250375335
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00303606063418651,5.52284765923508e-05,0.00298083215759416,0.00298083215759416,0.0975121868457897,43,"SAU",205085.844228805,0.0121680059746934,0.000829799047401305
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00333387126209219,6.54965231394295e-05,0.00326837473895276,0.00326837473895276,0.106170436615655,44,"SAU",191809.389727541,0.0130415926251573,0.00088608559104926
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00363168188999787,7.57645696865082e-05,0.00355591732031136,0.00355591732031136,0.11482868638552,45,"SAU",178465.416255496,0.0139151792756212,0.000942372134697215
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00392949251790355,8.6032616233587e-05,0.00384345990166996,0.00384345990166996,0.123486936155385,46,"SAU",165025.937339076,0.0147887659260851,0.000998658678345171
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00422730314580923,9.63006627806657e-05,0.00413100248302857,0.00413100248302857,0.13214518592525,47,"SAU",154854.556795787,0.015662352576549,0.00105494522199313
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00466080976326902,0.000114835449289956,0.00454597431397906,0.00454597431397906,0.143556783572317,48,"SAU",144738.782114979,0.0161876165951657,0.00112351786437297
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00509431638072881,0.000133370235799246,0.00496094614492956,0.00496094614492956,0.154968381219384,49,"SAU",134589.057659126,0.0167128806137824,0.00119209050675282
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0055278229981886,0.000151905022308536,0.00537591797588006,0.00537591797588006,0.166379978866452,50,"SAU",124828.367615409,0.0172381446323991,0.00126066314913267
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00596132961564838,0.000170439808817826,0.00579088980683056,0.00579088980683056,0.177791576513519,51,"SAU",116065.590645654,0.0177634086510158,0.00132923579151251
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00639483623310817,0.000188974595327115,0.00620586163778106,0.00620586163778106,0.189203174160586,52,"SAU",107382.03787467,0.0182886726696325,0.00139780843389236
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00702030651655341,0.000218585015017894,0.00680172150153552,0.00680172150153552,0.200955400823494,53,"SAU",99368.9914834991,0.0186178607746314,0.00146179136839093
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00764577679999866,0.000248195434708672,0.00739758136528999,0.00739758136528999,0.212707627486402,54,"SAU",91887.7345168207,0.0189470488796303,0.0015257743028895
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0082712470834439,0.00027780585439945,0.00799344122904445,0.00799344122904445,0.22445985414931,55,"SAU",84629.1317127578,0.0192762369846292,0.00158975723738807
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00889671736688914,0.000307416274090229,0.00858930109279891,0.00858930109279891,0.236212080812217,56,"SAU",77384.3253182224,0.0196054250896281,0.00165374017188664
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.00952218765033439,0.000337026693781007,0.00918516095655338,0.00918516095655338,0.247964307475125,57,"SAU",72366.1639924976,0.019934613194627,0.00171772310638522
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0104329634448266,0.000362772716360299,0.0100701907284663,0.0100701907284663,0.259111560425222,58,"SAU",67450.3640311299,0.0199622339168383,0.00177411032774788
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0113437392393189,0.000388518738939592,0.0109552205003793,0.0109552205003793,0.270258813375318,59,"SAU",62492.8716236647,0.0199898546390497,0.00183049754911054
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0122545150338111,0.000414264761518884,0.0118402502722922,0.0118402502722922,0.281406066325415,60,"SAU",57783.1954786018,0.0200174753612611,0.00188688477047321
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0131652908283034,0.000440010784098176,0.0127252800442052,0.0127252800442052,0.292553319275512,61,"SAU",53312.3540677936,0.0200450960834725,0.00194327199183587
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0140760666227956,0.000465756806677469,0.0136103098161181,0.0136103098161181,0.303700572225608,62,"SAU",48614.059893528,0.0200727168056838,0.00199965921319853
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0154407602219324,0.000515354915744344,0.0149254053061881,0.0149254053061881,0.313172871401631,63,"SAU",43564.0082507744,0.019962693623473,0.00212462086050406
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0168054538210693,0.00056495302481122,0.0162405007962581,0.0162405007962581,0.322645170577654,64,"SAU",38394.3654269347,0.0198526704412622,0.00224958250780958
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0181701474202061,0.000614551133878095,0.017555596286328,0.017555596286328,0.332117469753677,65,"SAU",33287.7347816443,0.0197426472590513,0.0023745441551151
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.019534841019343,0.000664149242944971,0.018870691776398,0.018870691776398,0.3415897689297,66,"SAU",31112.230707371,0.0196326240768405,0.00249950580242062
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0208995346184798,0.000713747352011846,0.020185787266468,0.020185787266468,0.351062068105724,67,"SAU",29560.3595258921,0.0195226008946296,0.00262446744972614
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0232976931441658,0.000768913325151475,0.0225287798190143,0.0225287798190143,0.35844895351738,68,"SAU",25908.6402797606,0.0189746986570005,0.00279358474429353
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0256958516698518,0.000824079298291103,0.0248717723715607,0.0248717723715607,0.365835838929035,69,"SAU",22768.2328438601,0.0184267964193714,0.00296270203886092
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0280940101955379,0.000879245271430732,0.0272147649241071,0.0272147649241071,0.373222724340691,70,"SAU",19997.4237328946,0.0178788941817423,0.00313181933342831
2016,"Saudi Arabia","Diabetes mellitus type 2","Female",0.0304921687212239,0.000934411244570361,0.0295577574766535,0.0295577574766535,0.380609609752347,71,"SAU",17290.2930015321,0.0173309919441132,0.0033009366279957
